"TypeNamespacePrefix","TypeName","QualifiedType","FacetName","FacetValue","Definition"
"cyber","CyberEnterpriseTechniqueCodeSimpleType","cyber:CyberEnterpriseTechniqueCodeSimpleType","enumeration","T1614 - System Location Discovery","Adversaries may gather information in an attempt to calculate the geographical location of a victim host. Adversaries may use the information from System Location Discovery during automated discovery to shape follow-on behaviors, including whether or not the adversary fully infects the target and/or attempts specific actions."
"cyber","CyberEnterpriseTechniqueCodeSimpleType","cyber:CyberEnterpriseTechniqueCodeSimpleType","enumeration","T1615 - Group Policy Discovery","Adversaries may gather information on Group Policy settings to identify paths for privilege escalation, security measures applied within a domain, and to discover patterns in domain objects that can be manipulated or used to blend in the environment. Group Policy allows for centralized management of user and computer settings in Active Directory (AD). Group policy objects (GPOs) are containers for group policy settings made up of files stored within a predicable network path \\SYSVOL\\Policies\."
"cyber","CyberEnterpriseTechniqueCodeSimpleType","cyber:CyberEnterpriseTechniqueCodeSimpleType","enumeration","T1619 - Cloud Storage Object Discovery","Adversaries may enumerate objects in cloud storage infrastructure. Adversaries may use this information during automated discovery to shape follow-on behaviors, including requesting all or specific objects from cloud storage. Similar to File and Directory Discovery on a local host, after identifying available storage services (i.e. Cloud Infrastructure Discovery) adversaries may access the contents/objects stored in cloud infrastructure."
"cyber","CyberEnterpriseTechniqueCodeSimpleType","cyber:CyberEnterpriseTechniqueCodeSimpleType","enumeration","T1620 - Reflective Code Loading","Adversaries may reflectively load code into a process in order to conceal the execution of malicious payloads. Reflective loading involves allocating then executing payloads directly within the memory of the process, vice creating a thread or process backed by a file path on disk. Reflectively loaded payloads may be compiled binaries, anonymous files (only present in RAM), or just snubs of fileless executable code (ex: position-independent shellcode)."
"cyber","CyberIndicatorPatternDefensiveMeasureCodeSimpleType","cyber:CyberIndicatorPatternDefensiveMeasureCodeSimpleType","enumeration","Available from trusted source","An action to counteract the indicator of compromise is available and distributed by a trusted source."
"cyber","CyberIndicatorPatternDefensiveMeasureCodeSimpleType","cyber:CyberIndicatorPatternDefensiveMeasureCodeSimpleType","enumeration","Available from untrusted or unknown source","An action to counteract the indicator of compromise is available and distributed by an untrusted or unknown source."
"cyber","CyberIndicatorPatternDefensiveMeasureCodeSimpleType","cyber:CyberIndicatorPatternDefensiveMeasureCodeSimpleType","enumeration","Defensive measure not available","A defensive measure to counteract the indicator of compromise is not available."
"cyber","CyberIndicatorPatternDefensiveMeasureCodeSimpleType","cyber:CyberIndicatorPatternDefensiveMeasureCodeSimpleType","enumeration","Defensive measure taken successfully","An action was taken successfully to counteract the indicator of compromise."
"cyber","CyberIndicatorPatternDefensiveMeasureCodeSimpleType","cyber:CyberIndicatorPatternDefensiveMeasureCodeSimpleType","enumeration","Defensive measure taken unsuccessfully","An action was taken unsuccessfully to counteract the indicator of compromise."
"cyber","CyberIndicatorPatternDefensiveMeasureCodeSimpleType","cyber:CyberIndicatorPatternDefensiveMeasureCodeSimpleType","enumeration","Other","Other defensive measure action taken."
"cyber","CyberIndicatorPatternDefensiveMeasureCodeSimpleType","cyber:CyberIndicatorPatternDefensiveMeasureCodeSimpleType","enumeration","Proof of Concept (POC) available from trusted source","A Proof of Concept (POC) action to counteract the indicator of compromise is available and distributed by a trusted source."
"cyber","CyberIndicatorPatternDefensiveMeasureCodeSimpleType","cyber:CyberIndicatorPatternDefensiveMeasureCodeSimpleType","enumeration","Proof of Concept (POC) available from untrusted or unknown source","A Proof of Concept (POC) action to counteract the indicator of compromise is available and distributed by a untrusted or unknown source."
"cyber","CyberIndicatorPatternDiamondModelClassificationCodeSimpleType","cyber:CyberIndicatorPatternDiamondModelClassificationCodeSimpleType","enumeration","Adversary","An adversary is the entity responsible for utilizing a capability against the victim to achieve their intent"
"cyber","CyberIndicatorPatternDiamondModelClassificationCodeSimpleType","cyber:CyberIndicatorPatternDiamondModelClassificationCodeSimpleType","enumeration","Capability","A tool and/or technique of the adversary used in an incident"
"cyber","CyberIndicatorPatternDiamondModelClassificationCodeSimpleType","cyber:CyberIndicatorPatternDiamondModelClassificationCodeSimpleType","enumeration","Infrastructure","A physical and/or logical communication structure the adversary uses to deliver a capability, maintain control of capabilities (e.g., command-and-control), and effect results from the victim (e.g., exfiltrate data)"
